psfx,psfy
-8.577426081225386,-0.01720904562178906
-7.577426081225386,-0.018823219014851393
-6.577426081225386,0.04476624277055631
-5.577426081225386,0.19226884511696685
-4.577426081225386,0.41020038373735224
-3.5774260812253864,0.6606847545492365
-2.5774260812253864,0.880813948563078
-1.5774260812253864,1.0
-0.5774260812253864,0.980669217773525
0.4225739187746136,0.8377425867300182
1.4225739187746136,0.620530451094637
2.4225739187746136,0.3901589619900785
3.4225739187746136,0.20147043518863605
4.422573918774614,0.08582003618034086
-17.26754589839013,-0.0172068698929561
-16.26754589839013,-0.0064318987781960425
-15.267545898390129,0.008946170986467739
-14.267545898390129,0.02345712978188383
-13.267545898390129,0.026577862455437033
-12.267545898390129,0.02899313563560122
-11.267545898390129,0.026785149665104757
-10.267545898390129,0.019225369334926225
-9.267545898390129,0.005999126319802899
-8.267545898390129,-0.013950059916061651
-7.267545898390129,-0.00671860057026695
-6.267545898390129,0.06516662989215498
-5.267545898390129,0.21908849439112169
-4.267545898390129,0.44179065870137413
-3.2675458983901287,0.6906302768277232
-2.2675458983901287,0.8995089707829321
-1.2675458983901287,1.0
-0.26754589839012866,0.9530158607252167
0.7324541016098713,0.7766996131866877
1.7324541016098713,0.5321110711993823
2.7324541016098713,0.28968292576568194
3.7324541016098713,0.10887230588408724
4.732454101609871,0.018756966663748174
-16.95051282390893,-0.01314499535957428
-15.95051282390893,-0.004049981937941488
-14.95051282390893,0.008917366973804502
-13.95051282390893,0.021229808639669303
-12.95051282390893,0.023407631370742307
-11.95051282390893,0.022993226622814632
-10.95051282390893,0.019228025761315708
-9.95051282390893,0.009798815707957603
-8.95051282390893,-0.0061849721407805855
-7.95051282390893,-0.02089999328373535
-6.95051282390893,0.002759867128612483
-5.95051282390893,0.09712320364840722
-4.95051282390893,0.27990692600192685
-3.95051282390893,0.5226042233595418
-2.95051282390893,0.7687752615967942
-1.9505128239089302,0.9476512740583413
-0.9505128239089302,1.0
0.049487176091069784,0.9071038436304673
1.0494871760910698,0.7018541651233378
2.04948717609107,0.45166884285041503
3.04948717609107,0.2262001163752681
4.04948717609107,0.07126417719577767
5.04948717609107,0.0018342364024291266
-17.63205252985244,-0.014500477467663772
-16.63205252985244,-0.0032478765764091667
-15.63205252985244,0.011235553123340465
-14.63205252985244,0.023248086952787
-13.63205252985244,0.024435962228851502
-12.63205252985244,0.025082646661873667
-11.63205252985244,0.020094354827919648
-10.63205252985244,0.01292030065653228
-9.63205252985244,0.0027929279928318018
-8.63205252985244,-0.018461491671316665
-7.632052529852441,-0.026187273847214396
-6.632052529852441,0.01969424040960633
-5.632052529852441,0.146303831350309
-4.632052529852441,0.3513729553216949
-3.632052529852441,0.6029766833255694
-2.632052529852441,0.8404917692172467
-1.6320525298524409,0.9910152015360133
-0.6320525298524409,1.0
0.36794747014755913,0.8648597945168458
1.3679474701475591,0.6356314060185412
2.367947470147559,0.3829574631585969
3.367947470147559,0.1713412676450163
4.367947470147559,0.04292464235971221
-17.34094428317212,-0.00998367330313574
-16.34094428317212,-0.0032479505182836177
-15.34094428317212,0.00570711885124331
-14.34094428317212,0.013521984713083118
-13.34094428317212,0.015870132733827588
-12.34094428317212,0.017331182566489075
-11.34094428317212,0.014027663541815437
-10.34094428317212,0.008404064504041369
-9.34094428317212,-0.0003479355645907088
-8.34094428317212,-0.017562526219508802
-7.340944283172121,-0.012653640847340945
-6.340944283172121,0.05371218059413272
-5.340944283172121,0.2025417494462703
-4.340944283172121,0.4222409612438737
-3.3409442831721208,0.6719855972967017
-2.3409442831721208,0.8875735226555956
-1.3409442831721208,1.0
-0.3409442831721208,0.9666759768632622
0.6590557168278792,0.8006146401586697
1.6590557168278792,0.5608992655468804
2.6590557168278792,0.3180461701263086
3.6590557168278792,0.12947677029600652
4.659055716827879,0.025042012138393816
-16.987278828676857,-0.006511978477446876
-15.987278828676857,-0.0029332441427626426
-14.987278828676857,0.002269135285469418
-13.987278828676857,0.007792749574806642
-12.987278828676857,0.01090449550232375
-11.987278828676857,0.011829985234579853
-10.987278828676857,0.0077897897568275365
-9.987278828676857,0.0009552462368259964
-8.987278828676857,-0.006992419067409418
-7.987278828676857,-0.015374340934031835
-6.987278828676857,0.010390979260304408
-5.987278828676857,0.10522043706499122
-4.987278828676857,0.279967037586783
-3.987278828676857,0.5128430653895054
-2.987278828676857,0.7532675609653874
-1.9872788286768568,0.9358553826446986
-0.9872788286768568,1.0
0.01272117132314321,0.9190084433982711
1.0127211713231432,0.7214034139682794
2.012721171323143,0.4734934461959231
3.012721171323143,0.24341027165057336
4.012721171323143,0.07998410858773035
5.012721171323143,0.0012209936848378978
-16.605221829706384,-0.0021472500206990543
-15.605221829706384,-0.0024456309483424686
-14.605221829706384,-0.0019870818552579755
-13.605221829706384,0.0005903882021109104
-12.605221829706384,0.00486673486405326
-11.605221829706384,0.005178877307806639
-10.605221829706384,0.0006079522199273936
-9.605221829706384,-0.007081014885589445
-8.605221829706384,-0.012960423502254232
-7.605221829706384,-0.008196489196965483
-6.605221829706384,0.04369725429617811
-5.605221829706384,0.17132212721010515
-4.605221829706384,0.37385491668090576
-3.605221829706384,0.6170217197002331
-2.605221829706384,0.8427999725653474
-1.6052218297063838,0.9868853548763014
-0.6052218297063838,1.0
0.39477817029361617,0.8734423919205871
1.3947781702936162,0.6486121926224385
2.394778170293616,0.3948976937883612
3.394778170293616,0.175479522435909
4.394778170293616,0.029995116904968967
-17.09663227412884,-0.007201738275206724
-16.09663227412884,-0.004841289713370834
-15.09663227412884,-0.0012374289826215868
-14.09663227412884,0.003722453052380028
-13.09663227412884,0.006305883400751785
-12.09663227412884,0.005208012567288201
-11.09663227412884,-0.007780872323033858
-10.09663227412884,-0.006561451577929987
-9.09663227412884,0.015291694422070748
-8.09663227412884,0.04544956953783683
-7.09663227412884,0.09630485020317209
-6.09663227412884,0.1912790149386349
-5.09663227412884,0.33969885222651425
-4.09663227412884,0.5284913537910337
-3.09663227412884,0.7287986240444349
-2.09663227412884,0.9032839540833498
-1.0966322741288401,1.0
-0.09663227412884012,0.9726633758451362
0.9033677258711599,0.8213728981220311
1.9033677258711599,0.5920747703937216
2.90336772587116,0.34558020566913067
3.90336772587116,0.13719275465370054
4.90336772587116,0.006340595190666021
-16.9691966637121,-0.0024420038404153574
-15.9691966637121,-0.0013537574450956924
-14.9691966637121,-0.00023105849109497276
-13.9691966637121,0.001619118186335798
-12.9691966637121,0.004704369756458355
-11.9691966637121,0.0061086619478753785
-10.9691966637121,0.0016822808960602013
-9.9691966637121,-0.004760463835455337
-8.9691966637121,-0.0092943069423379
-7.969196663712101,-0.008861253281833464
-6.969196663712101,0.025403581722334447
-5.969196663712101,0.12490011453477902
-4.969196663712101,0.29917469072638825
-3.9691966637121006,0.5261418834519576
-2.9691966637121006,0.7580482999681719
-1.9691966637121006,0.9347067890050391
-0.9691966637121006,1.0
0.03080333628789944,0.9273146570051871
1.0308033362878994,0.7386356934039972
2.0308033362878994,0.4944014434197882
3.0308033362878994,0.2607262074298405
4.030803336287899,0.08683080035934285
5.030803336287899,-0.006917791302955106
-16.811316914480592,-0.004813360354500948
-15.811316914480592,0.002066135718136618
-14.811316914480592,0.00860079498718508
-13.811316914480592,0.012427245363994966
-12.811316914480592,0.010434412553517965
-11.811316914480592,0.007900954503795585
-10.811316914480592,0.0012347235043858357
-9.811316914480592,-0.005418624369605873
-8.811316914480592,-0.009208995435077165
-7.811316914480592,0.0004836263505269625
-6.811316914480592,0.048603824349122686
-5.811316914480592,0.1611683952591761
-4.811316914480592,0.34309736090876014
-3.8113169144805923,0.569930488741144
-2.8113169144805923,0.7931126720386653
-1.8113169144805923,0.9535686436809184
-0.8113169144805923,1.0
0.1886830855194077,0.9137321359509832
1.1886830855194077,0.7200841546780784
2.1886830855194077,0.4776963475028393
3.1886830855194077,0.2505247669304064
4.188683085519408,0.08463133709517476
5.188683085519408,-0.0025584373191146386
-16.62822236766771,-0.009160068862951126
-15.62822236766771,0.0017956440517002221
-14.62822236766771,0.013233457635446635
-13.62822236766771,0.020544612636868246
-12.62822236766771,0.016932627061873012
-11.62822236766771,0.012086293748122742
-10.62822236766771,0.003970605107410882
-9.62822236766771,-0.003607756699036665
-8.62822236766771,-0.007044057661006937
-7.628222367667711,0.006989872704122722
-6.628222367667711,0.06514611542924197
-5.628222367667711,0.19042718996313288
-4.628222367667711,0.3825916097458211
-3.6282223676677106,0.6128987455639446
-2.6282223676677106,0.8306374600561124
-1.6282223676677106,0.9756850521600408
-0.6282223676677106,1.0
0.37177763233228944,0.8924378943731215
1.3717776323322894,0.6867858165827448
2.3717776323322894,0.4437800031706167
3.3717776323322894,0.22482560958310968
4.371777632332289,0.07119633040354635
5.371777632332289,-0.003590596446063407
-16.47780164727441,-0.00669127868742049
-15.477801647274411,0.0030852728587685905
-14.477801647274411,0.01354220847039372
-13.477801647274411,0.020848265172427084
-12.477801647274411,0.018064775865694493
-11.477801647274411,0.012845349782510633
-10.477801647274411,0.005075106898802982
-9.477801647274411,-0.0037359136369823323
-8.477801647274411,-0.009364871307599077
-7.477801647274411,0.00621289511442211
-6.477801647274411,0.07129130404183862
-5.477801647274411,0.2178590754791503
-4.477801647274411,0.43440612704286213
-3.4778016472744113,0.6759910855077388
-2.4778016472744113,0.8843878567325645
-1.4778016472744113,1.0
-0.4778016472744113,0.9850687163428973
0.5221983527255887,0.8447959617774748
1.5221983527255887,0.6269960822818426
2.5221983527255887,0.3987543468358944
3.5221983527255887,0.21109774384526783
4.522198352725589,0.0877877000230527
5.522198352725589,0.03201505692322894
-17.36364726157917,-0.01460957873674126
-16.36364726157917,-0.0009849588286246222
-15.363647261579171,0.01492494386696952
-14.363647261579171,0.026416923581975033
-13.363647261579171,0.024914257191822272
-12.363647261579171,0.024406915616684975
-11.363647261579171,0.017794201902695685
-10.363647261579171,0.008286990767268519
-9.363647261579171,-0.0041294686130812445
-8.363647261579171,-0.014384220866311921
-7.363647261579171,-0.0008706551509073773
-6.363647261579171,0.06993685452814155
-5.363647261579171,0.21690766349868074
-4.363647261579171,0.42986180387295175
-3.363647261579171,0.6720525917548786
-2.363647261579171,0.8837379928623113
-1.363647261579171,1.0
-0.36364726157917104,0.9791254345629382
0.636352738420829,0.8270476988637361
1.636352738420829,0.5939936775559939
2.636352738420829,0.3485095001518525
3.636352738420829,0.15057233608400186
4.636352738420829,0.03482452150400613
-17.22819278598892,-0.015709414276008502
-16.22819278598892,-0.00466746705164153
-15.22819278598892,0.010158938786345072
-14.22819278598892,0.02373141369071897
-13.22819278598892,0.02687279640957747
-12.22819278598892,0.030686952371965014
-11.22819278598892,0.026385621506280498
-10.22819278598892,0.015334186201250816
-9.22819278598892,-0.002609303944929912
-8.22819278598892,-0.018133754154642655
-7.22819278598892,-0.0034957281221782415
-6.22819278598892,0.07603424733228095
-5.22819278598892,0.23567239914351504
-4.22819278598892,0.45966598828901023
-3.22819278598892,0.7042652838018593
-2.22819278598892,0.9055640325650581
